logical_offset,track2_raw_offset,byte_len,text,jp_chars,hiragana,katakana,kanji
0x14A47663,0x17BCF243,26,おお、神よ！トイレの神よ！,10,5,3,2
0x14A4767E,0x17BCF25E,32,我に、我に力を・・・じゃなかった,15,9,3,3
0x14A4769F,0x17BCF27F,18,紙を与えたまえ〜！,7,5,0,2
0x14A476B2,0x17BCF292,24,おお、神よ！トイレの神よ,10,5,3,2
0x14A476CB,0x17BCF2AB,32,我に、我に力を・・・じゃなかった,15,9,3,3
0x14A476EC,0x17BCF2CC,18,紙を与えたまえ〜！,7,5,0,2
0x14A476FF,0x17BCF2DF,16,誰もいない・・・,8,4,3,1
0x14A47710,0x17BCF2F0,30,あのぉ〜、ペンじゃなくて紙を。,12,9,2,1
0x14A4772F,0x17BCF30F,36,だからぁ、ペンじゃなくて紙が・・・。,16,10,5,1
0x14A47754,0x17BCF334,28,うぉぉー！ペンじゃなくて紙が,13,9,3,1
0x14A47771,0x17BCF351,30,無いって言ってるだろが〜！！！,11,9,0,2
0x14A47790,0x17BCF370,32,・・ハァハァハァ。だめだこりゃ！,14,6,8,0
0x14A477B1,0x17BCF391,16,・・・国へ帰れ。,7,2,3,2
0x14A477C2,0x17BCF3A2,26,我、汝の願い聞き入れたり。,11,6,0,5
0x14A477DD,0x17BCF3BD,24,汝の紙は、金の紙ですか？,10,6,0,4
0x14A477F6,0x17BCF3D6,30,それとも、ただの再生紙ですか？,13,10,0,3
0x14A4781B,0x17BCF52B,17,>「金の紙です。」,5,3,0,2
0x14A47833,0x17BCF543,23,>「ただの再生紙です。」,8,5,0,3
0x14A4784B,0x17BCF55B,32,・・・そなたは嘘をつきましたね。,15,11,3,1
0x14A4786C,0x17BCF57C,16,神の天罰を！！！,5,2,0,3
0x14A4787D,0x17BCF58D,22,そなたは正直者ですね。,10,7,0,3
0x14A47894,0x17BCF5A4,26,汝にこの紙を与えましょう。,12,9,0,3
0x14A478AF,0x17BCF5BF,16,ペ、ペーパーが！,6,1,5,0
0x14A478C0,0x17BCF5D0,24,おお、神よ。感謝します。,9,6,0,3
0x14A478D9,0x17BCF5E9,16,・・・あ、あれ？,6,3,3,0
0x14A478EA,0x17BCF5FA,22,今のは・・・夢・・・？,10,2,6,2
0x14A47901,0x17BCF611,18,で、出ない・・・。,7,3,3,1
0x14A47914,0x17BCF624,14,紙の次は水か！,6,3,0,3
0x14A47923,0x17BCF633,28,なんて、ついてないんだぁ〜！,11,11,0,0
0x14A47940,0x17BCF650,20,しょうがない・・・。,9,6,3,0
0x14A47955,0x17BCF665,22,このままにしていこう。,10,10,0,0
0x14A4796D,0x17BCF67D,22,良い子のみんなは絶対に,11,7,0,4
0x14A47984,0x17BCF694,20,まねしちゃダメだよ。,9,7,2,0
0x14A47999,0x17BCF6A9,26,『あなたは紙を信じますか？,11,9,0,2
0x14A479B4,0x17BCF6C4,27, それとも、神を信じますか？,11,9,0,2
0x14A479D0,0x17BCF6E0,21, 私は神を信じます。』,8,5,0,3
0x14A479E6,0x17BCF6F6,20,・・・なんだこりゃ？,9,6,3,0
0x14A479FB,0x17BCF70B,14,『して会何人？,5,2,0,3
0x14A47A12,0x17BCF722,13,@見えない電波,6,3,0,3
0x14A47A20,0x17BCF730,25, パンチ力かこめば勝てる』,11,6,3,2
0x14A47A3A,0x17BCF74A,20,・・・なんだこりゃ？,9,6,3,0
0x14A47A4F,0x17BCF75F,32,あの〜、紙が無いんですが・・・。,13,8,3,2
0x14A47A70,0x17BCF780,34,「出てけ」と言われてもなぁ・・・。,14,9,3,2
0x14A57B1C,0x17BE1E2C,12,誰もいない。,5,4,0,1
0x14A57B29,0x17BE1E39,36,今度は、お隣さんに助けて貰うわけには,17,12,0,5
0x14A57B4E,0x17BE1E5E,14,いかなそうだ。,6,6,0,0
0x14A57B5D,0x17BE1E6D,22,あの〜、すみませ〜ん。,7,7,0,0
0x14A57B74,0x17BE1E84,30,こっちには、紙がないんですけど,14,13,0,1
0x14A57B93,0x17BE1EA3,26,そちらには、ありますか〜。,10,10,0,0
0x14A57C0C,0x17BE1F1C,13,@ありがと〜。,4,4,0,0
0x14A57C1C,0x17BE1F2C,24,カード式の有料トイレだ。,11,2,6,3
0x14A57C35,0x17BE1F45,36,それにしてもここだけで足りるのかな？,17,16,0,1
0x14A57C5A,0x17BE1F6A,30,何だか、もよおしてきた・・・。,13,9,3,1
0x14A57C79,0x17BE1F89,14,あのさ・・・。,6,3,3,0
0x14A57C88,0x17BE1F98,24,ちょっといいかな・・・。,11,8,3,0
0x14A57CA1,0x17BE1FB1,36,ここにパスカードを差し込んで・・・。,17,7,8,2
0x14A57CCD,0x17BE1FDD,30,何か怪しい雰囲気を感じるかい？,14,8,0,6
0x14A57CEC,0x17BE1FFC,8,いやー。,3,2,1,0
0x14A57CF5,0x17BE2005,18,すがすがしい気分！,8,6,0,2
0x14A57D08,0x17BE2018,16,ごめん、ごめん。,6,6,0,0
0x14A57D19,0x17BE2029,18,お待たせしました。,8,7,0,1
0x14A57D33,0x17BE2043,30,一時はどうなることかと思った。,14,11,0,3
0x14A57D52,0x17BE2062,26,まあ、何も無いとは思うけど,12,9,0,3
0x14A57D6D,0x17BE207D,26,取りあえず、調べてみるね。,11,9,0,2
0x14A57D88,0x17BE2098,22,この島は、トイレにまで,10,6,3,1
0x14A57D9F,0x17BE20AF,22,カードが必要だなんて。,10,5,3,2
0x14A57DB6,0x17BE20C6,24,今は大丈夫だけど・・・。,11,4,3,4
0x14A57DCF,0x17BE20DF,30,ここには、カードはなさそうだ。,13,10,3,0
0x14A57DEE,0x17BE20FE,10,ごめんね。,4,4,0,0
0x14A57DF9,0x17BE2109,16,すぐに戻るから。,7,6,0,1
0x14A57E0A,0x17BE211A,34,この手のトイレにしては、きれいだ。,15,11,3,1
0x14A57E2D,0x17BE213D,20,良く清掃されている。,9,6,0,3
0x14A57E42,0x17BE2152,24,早速落書きがされている。,11,7,0,4
0x14A57E5B,0x17BE216B,24,やっぱりこうなる運命か。,11,9,0,2
0x14A57E74,0x17BE2184,30,おお、これは再生紙じゃないぞ。,13,10,0,3
0x14A57E93,0x17BE21A3,30,安い紙ってガサガサなんだよね。,14,8,4,2
0x14A57EB2,0x17BE21C2,30,ときたま破れてビックリするし。,14,9,4,1
0x14A57ED1,0x17BE21E1,16,もう拭いた後だ。,7,5,0,2
0x14A57EE2,0x17BE21F2,34,紙の無駄使いは地球に優しくないな。,16,9,0,7
0x14A57F05,0x17BE2215,36,やっぱりこのままじゃ出られないよな。,17,16,0,1
0x14A57F2A,0x17BE223A,14,さて、行くか。,5,4,0,1
0x14A57F39,0x17BE2249,22,タイル張りのわりには、,10,6,3,1
0x14A57F50,0x17BE2260,24,けっこう薄そうな壁だな。,11,9,0,2
0x14A57F69,0x17BE2279,30,隣には、誰も入ってないらしい。,13,10,0,3
0x14A57F88,0x17BE2298,24,落書きか。どれどれ・・・,11,6,3,2
0x14A57FA3,0x17BE22B3,24,『この島の男子トイレって,11,5,3,3
0x14A57FBC,0x17BE22CC,29, いつも混んでるんだよナー。』,12,9,2,1
0x14A57FDA,0x17BE22EA,36,この島には、トイレが少ないからなぁ。,16,11,3,2
0x14A57FFF,0x17BE230F,26,ん？花の香りがする・・・。,11,6,3,2
0x14A5801A,0x17BE245A,26,今回は香り付きペーパーか。,12,4,4,4
0x14A58035,0x17BE2475,36,さすがはリゾート。サービスが違うね。,16,7,8,1
0x14A5805A,0x17BE249A,28,『この島の従業員って、どこに,12,8,0,4
0x14A58077,0x17BE24B7,23, 住んでいるんだろう？』,9,8,0,1
0x14A58094,0x17BE24D4,20,落書きが増えてるぞ。,9,6,0,3
0x14A580A9,0x17BE24E9,26,あと少ししか残っていない。,12,10,0,2
0x14A580C4,0x17BE2504,28,意外と使われているんだなぁ。,13,10,0,3
0x14A580E1,0x17BE2521,24,また、落書きが増えてる。,10,7,0,3
0x14A580FA,0x17BE253A,32,『俺は女子寮の存在を知っている』,14,7,0,7
0x14A5811B,0x17BE255B,24,『俺にも教えてくれ！！』,8,6,0,2
0x14A58134,0x17BE2574,28,この島に男は少ないからなぁ。,13,10,0,3
0x14A58151,0x17BE2591,20,俺も知りたい・・・。,9,4,3,2
0x14A58166,0x17BE25A6,22,出てっちゃった・・・。,10,6,3,1
0x14A5817D,0x17BE25BD,24,かわいそうなことをした。,11,11,0,0
0x14A58196,0x17BE25D6,26,あ〜あ。出ていっちゃった。,10,9,0,1
0x14A581B1,0x17BE25F1,32,なんか、悪いことしちゃったなぁ。,14,13,0,1
0x14A581D2,0x17BE2612,8,ああっ！,3,3,0,0
0x14A581DB,0x17BE261B,28,な、ないっ！紙がなーい！！！,9,7,1,1
0x14A581F8,0x17BE2638,22,どうしたらいいんだっ！,10,10,0,0
0x14A5820F,0x17BE264F,36,このまま外に出るわけにはいかない！！,16,14,0,2
0x14A58234,0x17BE2674,12,うう・・・。,5,2,3,0
0x14A58241,0x17BE2681,20,人生最大のピーンチ！,9,1,4,4
0x14A58256,0x17BE2696,24,落ち着け、考えろ・・・。,10,4,3,3
0x14A5826F,0x17BE26AF,28,おお！ペーパーが落ちてきた。,12,7,4,1
0x14A5828C,0x17BE26CC,12,助かったー！,5,3,1,1
0x14A58299,0x17BE26D9,24,お隣りさん、ありがとう。,10,9,0,1
0x14A582B2,0x17BE26F2,20,誰もいないみたいだ。,9,8,0,1
0x14A582C7,0x17BE2707,36,ぜひ、会ってお礼がしたかった・・・。,16,11,3,2
0x14A582EC,0x17BE272C,18,『教えてあげない』,7,6,0,1
0x14A58308,0x17BE2748,24,ちょっと、色々・・・ね。,9,5,3,1
0x14A58321,0x17BE2761,24,紙があるシアワセ・・・。,11,3,7,1
0x14A5833A,0x17BE277A,18,誰もいないようだ。,8,7,0,1
0x14A58354,0x17BE2794,24,落書きが全部消されてる。,11,6,0,5
0x14A5836D,0x17BE27AD,16,なになに・・・。,7,4,3,0
0x14A5837E,0x17BE27BE,36,『トイレはきれいに使いましょう』か。,15,11,3,1
0x14A583A3,0x17BE27E3,34,もっともだけど楽しみだったのにな。,16,15,0,1
0x14A583CD,0x17BE280D,16,女の子だ・・・。,7,2,3,2
0x14A583DE,0x17BE281E,32,ここって男子用じゃなかったっけ？,15,12,0,3
0x14A583FF,0x17BE283F,26,いじめても仕方ない・・・。,12,7,3,2
0x14A5841A,0x17BE285A,26,そっとしておいてあげよう。,12,12,0,0
0x14A58435,0x17BE2875,18,『ガキの頃、学校で,7,2,2,3
0x14A58450,0x17BE2890,9,@をすると,4,4,0,0
0x14A5845A,0x17BE289A,19, 酷い目にあうよな』,8,6,0,2
0x14A5846E,0x17BE28AE,32,『俺は職員用を使ってごまかした』,14,9,0,5
0x14A5848F,0x17BE28CF,10,あるある。,4,4,0,0
0x14A5849A,0x17BE28DA,36,『おかげで私はみっちゃんと呼ばれた』,16,14,0,2
0x14A584BF,0x17BE28FF,48,『俺なんか、そのまま出なかったら水をかけられた』,21,18,0,3
0x14A584F0,0x17BE2930,30,それぞれ暗い過去があるんだな。,14,11,0,3
0x14A5850F,0x17BE294F,26,ありゃ、また消されている。,11,10,0,1
0x14A5852A,0x17BE296A,34,『落書を分解するセルフクリーニング,16,3,9,4
0x14A5854D,0x17BE298D,21, 素材を使用しました』,9,5,0,4
0x14A58563,0x17BE29A3,34,落書見るの楽しみだったのに・・・。,16,9,3,4
0x14A58586,0x17BE29C6,26,今度の素材は効果絶大だな。,12,4,0,8
0x14A585A1,0x17BE29E1,32,きれいだけど、つまらない・・・。,14,11,3,0
0x14A585C2,0x17BE2A02,10,おまたせ。,4,4,0,0
0x14A585CD,0x17BE2A0D,14,さあ、行こう。,5,4,0,1
0x14A585DC,0x17BE2A1C,30,一時はどうなるかと思ったよ〜。,13,10,0,3
0x14A585FB,0x17BE2A3B,22,あ〜、助かった・・・。,8,4,3,1
0x14A58612,0x17BE2A52,30,ちゃんと、流していかなきゃね。,13,12,0,1
0x14A58631,0x17BE2A71,20,落書がふえてる・・・,10,5,3,2
0x14A58648,0x17BE2A88,24,『この島の男子トイレって,11,5,3,3
0x14A58661,0x17BE2AA1,27, いつも混んでるんだよナー』,12,9,2,1
0x14A5867D,0x17BE2ABD,14,確かに・・・。,6,2,3,1
0x14A5868C,0x17BE2ACC,24,どこに住んでるんだろう？,11,10,0,1
0x14A586A5,0x17BE2AE5,28,やっぱり再生紙じゃない方が、,13,9,0,4
0x14A586C2,0x17BE2B02,22,おしりにやさしいよね。,10,10,0,0
0x14A586D9,0x17BE2B19,32,なんか、また落書きが増えてるぞ。,14,11,0,3
0x14A58701,0x17BE2B41,10,人がいた。,4,3,0,1
0x14A5870C,0x17BE2B4C,10,どれどれ。,4,4,0,0
0x14A58717,0x17BE2B57,28,今度はなんて書いてあるんだ？,13,10,0,3
0x14A58735,0x17BE2B75,24,『この島の男子トイレって,11,5,3,3
0x14A5874E,0x17BE2B8E,29, いつも混んでるんだよナー。』,12,9,2,1
0x14A5876C,0x17BE2BAC,21,おお！！ 人がいた！！,6,5,0,1
0x14A58782,0x17BE2BC2,28,これぞまさしく、天の助け！！,11,9,0,2
0x14A5879F,0x17BE2BDF,14,あの〜・・・。,5,2,3,0
0x14A587AE,0x17BE2BEE,26,そっ、そんな、のんきな！！,9,9,0,0
0x14A587C9,0x17BE2C09,34,紙がなけりゃ、大変じゃないスか！！,14,10,1,3
0x14A587EC,0x17BE2C2C,38,あ〜、もう一生ここから出られないのか？,16,13,0,3
0x14A58813,0x17BE2D83,32,ペーパーのホルダー・・・ですか？,15,4,11,0
0x14A58834,0x17BE2DA4,26,ありがとうございました！！,11,11,0,0
0x14A5884F,0x17BE2DBF,28,あなたは、一生の恩人です！！,11,7,0,4
0x14A5886C,0x17BE2DDC,12,おお、神よ！,4,3,0,1
0x14A58879,0x17BE2DE9,32,なんて言ってる場合じゃなーい！！,14,10,1,3
0x14A5889A,0x17BE2E0A,14,たすかった〜。,5,5,0,0
0x14A588A9,0x17BE2E19,38,落書きが、きれいさっぱり無くなってる。,17,14,0,3
0x14A588D0,0x17BE2E40,36,って、現実逃避してる場合じゃない〜！,15,9,0,6
0x14A588F5,0x17BE2E65,8,ああっ！,3,3,0,0
0x14A588FE,0x17BE2E6E,20,また、紙がなぁ〜い！,7,6,0,1
0x14A58913,0x17BE2E83,22,どうしたらいいんだっ！,10,10,0,0
0x14A5892A,0x17BE2E9A,28,このままじゃ外に出られない。,13,11,0,2
0x14A58947,0x17BE2EB7,28,このままじゃ外に出られない。,13,11,0,2
0x14A58964,0x17BE2ED4,12,うう・・・。,5,2,3,0
0x14A58971,0x17BE2EE1,36,人生最大最強、超ウルトラピィーンチ！,16,0,9,7
0x14A58996,0x17BE2F06,26,落ち着け・・・考えろ・・・,13,4,6,3
0x14A589B1,0x17BE2F21,24,ホルダーをたたけば、また,11,7,4,0
0x14A589CA,0x17BE2F3A,16,出てくるはずだ。,7,6,0,1
0x14A589DB,0x17BE2F4B,22,で、出てこない・・・。,9,5,3,1
0x14A589F2,0x17BE2F62,28,おお、神よ！なぜ、我を・・・,11,6,3,2
0x14A58A0F,0x17BE2F7F,30,・・・なぁんて言ってる場合じゃ,15,9,3,3
0x14A58A39,0x17BE2FA9,30,おぉ、隣に誰か入ったみたいだ。,13,10,0,3
0x14A58A58,0x17BE2FC8,22,はぁ〜、助かったぁ〜！,7,6,0,1
0x14A58A6F,0x17BE2FDF,26,おお、神よ！トイレの神よ！,10,5,3,2
0x14A58A8A,0x17BE2FFA,32,我に、我に力を・・・じゃなかった,15,9,3,3
0x14A58AAB,0x17BE301B,18,紙を与えたまえ〜！,7,5,0,2
0x14A58ABE,0x17BE302E,24,おお、神よ！トイレの神よ,10,5,3,2
0x14A58AD7,0x17BE3047,32,我に、我に力を・・・じゃなかった,15,9,3,3
0x14A58AF8,0x17BE3068,18,紙を与えたまえ〜！,7,5,0,2
0x14A58B0B,0x17BE307B,16,誰もいない・・・,8,4,3,1
0x14A58B1C,0x17BE308C,30,あのぉ〜、ペンじゃなくて紙を。,12,9,2,1
0x14A58B3B,0x17BE30AB,36,だからぁ、ペンじゃなくて紙が・・・。,16,10,5,1
0x14A58B60,0x17BE30D0,28,うぉぉー！ペンじゃなくて紙が,13,9,3,1
0x14A58B7D,0x17BE30ED,30,無いって言ってるだろが〜！！！,11,9,0,2
0x14A58B9C,0x17BE310C,32,・・ハァハァハァ。だめだこりゃ！,14,6,8,0
0x14A58BBD,0x17BE312D,16,・・・国へ帰れ。,7,2,3,2
0x14A58BCE,0x17BE313E,26,我、汝の願い聞き入れたり。,11,6,0,5
0x14A58BE9,0x17BE3159,24,汝の紙は、金の紙ですか？,10,6,0,4
0x14A58C02,0x17BE3172,30,それとも、ただの再生紙ですか？,13,10,0,3
0x14A58C27,0x17BE3197,17,>「金の紙です。」,5,3,0,2
0x14A58C3F,0x17BE31AF,23,>「ただの再生紙です。」,8,5,0,3
0x14A58C57,0x17BE31C7,32,・・・そなたは嘘をつきましたね。,15,11,3,1
0x14A58C78,0x17BE31E8,16,神の天罰を！！！,5,2,0,3
0x14A58C89,0x17BE31F9,22,そなたは正直者ですね。,10,7,0,3
0x14A58CA0,0x17BE3210,26,汝にこの紙を与えましょう。,12,9,0,3
0x14A58CBB,0x17BE322B,16,ペ、ペーパーが！,6,1,5,0
0x14A58CCC,0x17BE323C,24,おお、神よ。感謝します。,9,6,0,3
0x14A58CE5,0x17BE3255,16,・・・あ、あれ？,6,3,3,0
0x14A58CF6,0x17BE3266,22,今のは・・・夢・・・？,10,2,6,2
0x14A58D0D,0x17BE327D,18,で、出ない・・・。,7,3,3,1
0x14A58D20,0x17BE3290,14,紙の次は水か！,6,3,0,3
0x14A58D2F,0x17BE329F,28,なんて、ついてないんだぁ〜！,11,11,0,0
0x14A58D4C,0x17BE32BC,20,しょうがない・・・。,9,6,3,0
0x14A58D61,0x17BE32D1,22,このままにしていこう。,10,10,0,0
0x14A58D79,0x17BE32E9,22,良い子のみんなは絶対に,11,7,0,4
0x14A58D90,0x17BE3300,20,まねしちゃダメだよ。,9,7,2,0
0x14A58DA5,0x17BE3315,26,『あなたは紙を信じますか？,11,9,0,2
0x14A58DC0,0x17BE3330,27, それとも、神を信じますか？,11,9,0,2
0x14A58DDC,0x17BE334C,21, 私は神を信じます。』,8,5,0,3
0x14A58DF2,0x17BE3362,20,・・・なんだこりゃ？,9,6,3,0
0x14A58E07,0x17BE3377,14,『して会何人？,5,2,0,3
0x14A58E1E,0x17BE338E,13,@見えない電波,6,3,0,3
0x14A58E2C,0x17BE339C,25, パンチ力かこめば勝てる』,11,6,3,2
0x14A58E46,0x17BE33B6,20,・・・なんだこりゃ？,9,6,3,0
0x14A58E5B,0x17BE33CB,32,あの〜、紙が無いんですが・・・。,13,8,3,2
0x14A58E7C,0x17BE33EC,34,「出てけ」と言われてもなぁ・・・。,14,9,3,2
0x14A66428,0x17BF29A8,30,ここが、施設の中でも目玉である,14,9,0,5
0x14A66447,0x17BF29C7,22,バーチャルシアターだ。,10,1,9,0
0x14A6645E,0x17BF29DE,34,架空の世界をコンピュータが作り出し,17,5,6,6
0x14A66481,0x17BF2A01,28,立体フォログラムで表示する。,13,3,6,4
0x14A6649E,0x17BF2A1E,36,原理は分からないが、表示される映像は,17,10,0,7
0x14A664C3,0x17BF2A43,32,人間の五感を刺激し、空間を完全に,15,5,0,10
0x14A664E4,0x17BF2A64,10,再現する。,4,2,0,2
0x14A664EF,0x17BF2A6F,28,ここはバーチャルシアターだ。,13,4,9,0
0x14A6650C,0x17BF2A8C,24,コンピューターで作られる,12,4,7,1
0x14A66525,0x17BF2AA5,30,仮想現実空間での冒険ができる。,14,6,0,8
0x14A66544,0x17BF2AC4,30,昔、そんなＳＦがあったよなぁ。,11,10,0,1
0x14A66563,0x17BF2AE3,32,小説では、安っぽい感じもあったが,15,11,0,4
0x14A66584,0x17BF2B04,36,現実に目の前にあると、立派なもんだ。,16,10,0,6
0x14A665A9,0x17BF2B29,26,ちょっと、寄ってみようか。,11,10,0,1
0x14A665C4,0x17BF2B44,14,分かんないぜ。,6,5,0,1
0x14A665D3,0x17BF2B53,16,調査だよ、調査。,6,2,0,4
0x14A665E4,0x17BF2B64,36,（ほんとは、遊んでみたいだけだけど）,15,14,0,1
0x14A66609,0x17BF2B89,18,これでも仕事なの。,8,6,0,2
0x14A6661C,0x17BF2B9C,16,調査だよ、調査。,6,2,0,4
0x14A6662D,0x17BF2BAD,36,（ほんとは、遊んでみたいだけだけど）,15,14,0,1
0x14A66652,0x17BF2BD2,26,いや、ほんのちょっとだけ。,11,11,0,0
0x14A6666D,0x17BF2BED,20,あーーーーーっ！！！,7,2,5,0
0x14A66682,0x17BF2C02,28,ブロマイドが消えちゃったぁ！,13,7,5,1
0x14A6669F,0x17BF2C1F,10,そんなぁ。,4,4,0,0
0x14A666AA,0x17BF2C2A,28,お気に入りだったのに・・・。,13,8,3,2
0x14A666C7,0x17BF2C47,24,何、笑っているんだよぉ。,10,8,0,2
0x14A666E0,0x17BF2C60,28,そうか、建物から出たからだ。,12,9,0,3
0x14A666FD,0x17BF2C7D,28,お気に入りだったのに・・・。,13,8,3,2
0x14A6671A,0x17BF2C9A,8,あーあ。,3,2,1,0
0x14A66723,0x17BF2CA3,32,あのブロマイド気に入ってたのに。,15,8,5,2
0x14A66744,0x17BF2CC4,18,やっぱり外に出ると,9,7,0,2
0x14A66757,0x17BF2CD7,26,ブロマイドは消えるんだな。,12,6,5,1
0x14A66772,0x17BF2CF2,26,持ち歩ければよかったのに。,12,10,0,2
0x14A6678D,0x17BF2D0D,10,どう思う？,4,3,0,1
0x14A66798,0x17BF2D18,10,そうだね。,4,4,0,0
0x14A667A3,0x17BF2D23,22,じゃあ、他へ行こうか。,9,7,0,2
0x14A667BA,0x17BF2D3A,20,やっぱり、もう１回！,7,6,0,1
0x14A667CF,0x17BF2D4F,32,あーあ。これ、やってみたいなー。,13,11,2,0
0x14A667F0,0x17BF2D70,26,ハニーちゃーん、お願い！！,10,5,4,1
0x14A6680B,0x17BF2EBB,24,君のパスカードで・・・。,11,2,8,1
0x14A66824,0x17BF2ED4,16,そんなぁ・・・。,7,4,3,0
0x14A66835,0x17BF2EE5,28,パスカードが無いと、中にさえ,13,6,5,2
0x14A66852,0x17BF2F02,16,入れないなんて。,7,6,0,1
0x14A66863,0x17BF2F13,24,けっこう不便なもんだな。,11,9,0,2
0x14A6687C,0x17BF2F2C,30,空間がねじ曲った様なつくりで、,14,10,0,4
0x14A6689B,0x17BF2F4B,26,感覚がおかしくなってくる。,12,10,0,2
0x14A668B6,0x17BF2F66,36,美人の受付嬢が、こちらに微笑んでる。,16,9,0,7
